X95,Y95,NAISTYP_heute,NAISTYP_maessKW,NAISTYP_starkKW,HOESTUF_heute,HOESTUF_maessKW,HOESTUF_starkKW,kat_empf,Baumart_de,Baumart_lat
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Winterlinde,Tilia cordata
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Winterlinde,Tilia cordata
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Winterlinde,Tilia cordata
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Sommerlinde,Tilia platyphyllos
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Sommerlinde,Tilia platyphyllos
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Sommerlinde,Tilia platyphyllos
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Esche,Fraxinus excelsior
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Esche,Fraxinus excelsior
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Esche,Fraxinus excelsior
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Waldföhre,Pinus sylvestris aggr.
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Waldföhre,Pinus sylvestris aggr.
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Waldföhre,Pinus sylvestris aggr.
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Robinie,Robinia pseudoacacia
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Robinie,Robinia pseudoacacia
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Robinie,Robinia pseudoacacia
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Tanne,Abies alba
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Tanne,Abies alba
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Tanne,Abies alba
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Feldahorn,Acer campestre
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Feldahorn,Acer campestre
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Feldahorn,Acer campestre
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Schneeballblättriger Ahorn,Acer opalus
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Schneeballblättriger Ahorn,Acer opalus
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Schneeballblättriger Ahorn,Acer opalus
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Grauerle,Alnus incana
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Grauerle,Alnus incana
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Grauerle,Alnus incana
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Hängebirke,Betula pendula
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Hängebirke,Betula pendula
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Hängebirke,Betula pendula
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Buche,Fagus sylvatica
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Buche,Fagus sylvatica
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Buche,Fagus sylvatica
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Blumenesche,Fraxinus ornus
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Blumenesche,Fraxinus ornus
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Blumenesche,Fraxinus ornus
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Stechpalme,Ilex aquifolium
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Stechpalme,Ilex aquifolium
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Stechpalme,Ilex aquifolium
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Nussbaum,Juglans regia
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Nussbaum,Juglans regia
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Nussbaum,Juglans regia
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Wildapfel,Malus sylvestris
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Wildapfel,Malus sylvestris
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Wildapfel,Malus sylvestris
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Hopfenbuche,Ostrya carpinifolia
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Hopfenbuche,Ostrya carpinifolia
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Hopfenbuche,Ostrya carpinifolia
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Zitterpappel,Populus tremula
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Zitterpappel,Populus tremula
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Zitterpappel,Populus tremula
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Traubenkirsche,Prunus padus
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Traubenkirsche,Prunus padus
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Traubenkirsche,Prunus padus
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Wildbirne,Pyrus pyraster
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Wildbirne,Pyrus pyraster
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Wildbirne,Pyrus pyraster
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Zerreiche,Quercus cerris
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Zerreiche,Quercus cerris
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Zerreiche,Quercus cerris
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Salweide,Salix caprea
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Salweide,Salix caprea
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Salweide,Salix caprea
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Mehlbeere,Sorbus aria
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Mehlbeere,Sorbus aria
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Mehlbeere,Sorbus aria
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Vogelbeere,Sorbus aucuparia
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Vogelbeere,Sorbus aucuparia
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Vogelbeere,Sorbus aucuparia
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Speierling,Sorbus domestica
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Speierling,Sorbus domestica
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Speierling,Sorbus domestica
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Elsbeere,Sorbus torminalis
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Elsbeere,Sorbus torminalis
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Elsbeere,Sorbus torminalis
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Eibe,Taxus baccata
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Eibe,Taxus baccata
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Eibe,Taxus baccata
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Feldulme,Ulmus minor
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Feldulme,Ulmus minor
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Feldulme,Ulmus minor
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Götterbaum,Ailanthus altissima
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Götterbaum,Ailanthus altissima
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Götterbaum,Ailanthus altissima
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Blauglockenbaum,Paulownia tomentosa
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Blauglockenbaum,Paulownia tomentosa
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Blauglockenbaum,Paulownia tomentosa
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Schwarzföhre,Pinus nigra
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Schwarzföhre,Pinus nigra
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Schwarzföhre,Pinus nigra
2686994,1293997,12a,9a,9a collin,50,40,20,dom_starkKW,Steineiche,Quercus ilex
2686994,1293997,12a,9a,9a collin,50,40,20,wichtBeiGem_starkKW,Steineiche,Quercus ilex
2686994,1293997,12a,9a,9a collin,50,40,20,weitere_starkKW,Steineiche,Quercus ilex
2690998,1293999,7a(10a),7a,7a,50,20,20,Empfohlen_1,Spitzahorn,Acer platanoides
2690998,1293999,7a(10a),7a,7a,50,20,20,Empfohlen_1,Bergahorn,Acer pseudoplatanus
2690998,1293999,7a(10a),7a,7a,50,20,20,Empfohlen_1,Buche,Fagus sylvatica
2690998,1293999,7a(10a),7a,7a,50,20,20,Empfohlen_1,Esche,Fraxinus excelsior
2690998,1293999,7a(10a),7a,7a,50,20,20,Empfohlen_1,Traubeneiche,Quercus petraea
2690998,1293999,7a(10a),7a,7a,50,20,20,Empfohlen_1,Stieleiche,Quercus robur
2690998,1293999,7a(10a),7a,7a,50,20,20,BedEmpfohlen_1,Tanne,Abies alba
2690998,1293999,7a(10a),7a,7a,50,20,20,BedEmpfohlen_1,Feldahorn,Acer campestre
2690998,1293999,7a(10a),7a,7a,50,20,20,BedEmpfohlen_1,Hängebirke,Betula pendula
2690998,1293999,7a(10a),7a,7a,50,20,20,BedEmpfohlen_1,Hagebuche,Carpinus betulus
2690998,1293999,7a(10a),7a,7a,50,20,20,BedEmpfohlen_1,Stechpalme,Ilex aquifolium
2690998,1293999,7a(10a),7a,7a,50,20,20,BedEmpfohlen_1,Nussbaum,Juglans regia
2690998,1293999,7a(10a),7a,7a,50,20,20,BedEmpfohlen_1,Lärche,Larix decidua
2690998,1293999,7a(10a),7a,7a,50,20,20,BedEmpfohlen_1,Waldföhre,Pinus sylvestris aggr.
2690998,1293999,7a(10a),7a,7a,50,20,20,BedEmpfohlen_1,Zitterpappel,Populus tremula
2690998,1293999,7a(10a),7a,7a,50,20,20,BedEmpfohlen_1,Kirschbaum,Prunus avium
2690998,1293999,7a(10a),7a,7a,50,20,20,BedEmpfohlen_1,Salweide,Salix caprea
2690998,1293999,7a(10a),7a,7a,50,20,20,BedEmpfohlen_1,Mehlbeere,Sorbus aria
2690998,1293999,7a(10a),7a,7a,50,20,20,BedEmpfohlen_1,Vogelbeere,Sorbus aucuparia
2690998,1293999,7a(10a),7a,7a,50,20,20,BedEmpfohlen_1,Eibe,Taxus baccata
2690998,1293999,7a(10a),7a,7a,50,20,20,BedEmpfohlen_1,Winterlinde,Tilia cordata
2690998,1293999,7a(10a),7a,7a,50,20,20,BedEmpfohlen_1,Sommerlinde,Tilia platyphyllos
2690998,1293999,7a(10a),7a,7a,50,20,20,BedEmpfohlen_1,Bergulme,Ulmus glabra
2690998,1293999,7a(10a),7a,7a,50,20,20,BedEmpfohlen_1,Robinie,Robinia pseudoacacia
2690998,1293999,7a(10a),7a,7a,50,20,20,goetterbaum,Götterbaum,Ailanthus altissima
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_heute,Buche,Fagus sylvatica
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_heute,Buche,Fagus sylvatica
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Buche,Fagus sylvatica
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_maessKW,Buche,Fagus sylvatica
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_maessKW,Buche,Fagus sylvatica
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Buche,Fagus sylvatica
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_starkKW,Buche,Fagus sylvatica
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_starkKW,Buche,Fagus sylvatica
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_starkKW,Buche,Fagus sylvatica
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_heute,Spitzahorn,Acer platanoides
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_heute,Spitzahorn,Acer platanoides
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Spitzahorn,Acer platanoides
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_maessKW,Spitzahorn,Acer platanoides
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_maessKW,Spitzahorn,Acer platanoides
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Spitzahorn,Acer platanoides
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_starkKW,Spitzahorn,Acer platanoides
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_starkKW,Spitzahorn,Acer platanoides
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_starkKW,Spitzahorn,Acer platanoides
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_heute,Bergahorn,Acer pseudoplatanus
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_heute,Bergahorn,Acer pseudoplatanus
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Bergahorn,Acer pseudoplatanus
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_maessKW,Bergahorn,Acer pseudoplatanus
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_maessKW,Bergahorn,Acer pseudoplatanus
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Bergahorn,Acer pseudoplatanus
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_starkKW,Bergahorn,Acer pseudoplatanus
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_starkKW,Bergahorn,Acer pseudoplatanus
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_starkKW,Bergahorn,Acer pseudoplatanus
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_heute,Esche,Fraxinus excelsior
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_heute,Esche,Fraxinus excelsior
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Esche,Fraxinus excelsior
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_maessKW,Esche,Fraxinus excelsior
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_maessKW,Esche,Fraxinus excelsior
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Esche,Fraxinus excelsior
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_starkKW,Esche,Fraxinus excelsior
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_starkKW,Esche,Fraxinus excelsior
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_starkKW,Esche,Fraxinus excelsior
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_heute,Traubeneiche,Quercus petraea
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_heute,Traubeneiche,Quercus petraea
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Traubeneiche,Quercus petraea
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_maessKW,Traubeneiche,Quercus petraea
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_maessKW,Traubeneiche,Quercus petraea
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Traubeneiche,Quercus petraea
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_starkKW,Traubeneiche,Quercus petraea
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_starkKW,Traubeneiche,Quercus petraea
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_starkKW,Traubeneiche,Quercus petraea
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_heute,Stieleiche,Quercus robur
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_heute,Stieleiche,Quercus robur
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Stieleiche,Quercus robur
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_maessKW,Stieleiche,Quercus robur
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_maessKW,Stieleiche,Quercus robur
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Stieleiche,Quercus robur
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_starkKW,Stieleiche,Quercus robur
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_starkKW,Stieleiche,Quercus robur
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_starkKW,Stieleiche,Quercus robur
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_heute,Tanne,Abies alba
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_heute,Tanne,Abies alba
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Tanne,Abies alba
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_maessKW,Tanne,Abies alba
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_maessKW,Tanne,Abies alba
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Tanne,Abies alba
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_starkKW,Tanne,Abies alba
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_starkKW,Tanne,Abies alba
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_starkKW,Tanne,Abies alba
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_heute,Feldahorn,Acer campestre
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_heute,Feldahorn,Acer campestre
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Feldahorn,Acer campestre
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_maessKW,Feldahorn,Acer campestre
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_maessKW,Feldahorn,Acer campestre
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Feldahorn,Acer campestre
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_starkKW,Feldahorn,Acer campestre
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_starkKW,Feldahorn,Acer campestre
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_starkKW,Feldahorn,Acer campestre
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_heute,Hängebirke,Betula pendula
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_heute,Hängebirke,Betula pendula
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Hängebirke,Betula pendula
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_maessKW,Hängebirke,Betula pendula
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_maessKW,Hängebirke,Betula pendula
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Hängebirke,Betula pendula
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_starkKW,Hängebirke,Betula pendula
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_starkKW,Hängebirke,Betula pendula
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_starkKW,Hängebirke,Betula pendula
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_heute,Hagebuche,Carpinus betulus
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_heute,Hagebuche,Carpinus betulus
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Hagebuche,Carpinus betulus
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_maessKW,Hagebuche,Carpinus betulus
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_maessKW,Hagebuche,Carpinus betulus
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Hagebuche,Carpinus betulus
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_starkKW,Hagebuche,Carpinus betulus
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_starkKW,Hagebuche,Carpinus betulus
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_starkKW,Hagebuche,Carpinus betulus
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_heute,Stechpalme,Ilex aquifolium
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_heute,Stechpalme,Ilex aquifolium
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Stechpalme,Ilex aquifolium
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_maessKW,Stechpalme,Ilex aquifolium
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_maessKW,Stechpalme,Ilex aquifolium
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Stechpalme,Ilex aquifolium
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_starkKW,Stechpalme,Ilex aquifolium
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_starkKW,Stechpalme,Ilex aquifolium
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_starkKW,Stechpalme,Ilex aquifolium
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_heute,Nussbaum,Juglans regia
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_heute,Nussbaum,Juglans regia
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Nussbaum,Juglans regia
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_maessKW,Nussbaum,Juglans regia
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_maessKW,Nussbaum,Juglans regia
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Nussbaum,Juglans regia
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_starkKW,Nussbaum,Juglans regia
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_starkKW,Nussbaum,Juglans regia
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_starkKW,Nussbaum,Juglans regia
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_heute,Lärche,Larix decidua
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_heute,Lärche,Larix decidua
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Lärche,Larix decidua
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_maessKW,Lärche,Larix decidua
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_maessKW,Lärche,Larix decidua
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Lärche,Larix decidua
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_starkKW,Lärche,Larix decidua
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_starkKW,Lärche,Larix decidua
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_starkKW,Lärche,Larix decidua
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_heute,Waldföhre,Pinus sylvestris aggr.
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_heute,Waldföhre,Pinus sylvestris aggr.
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Waldföhre,Pinus sylvestris aggr.
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_maessKW,Waldföhre,Pinus sylvestris aggr.
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_maessKW,Waldföhre,Pinus sylvestris aggr.
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Waldföhre,Pinus sylvestris aggr.
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_starkKW,Waldföhre,Pinus sylvestris aggr.
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_starkKW,Waldföhre,Pinus sylvestris aggr.
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_starkKW,Waldföhre,Pinus sylvestris aggr.
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_heute,Zitterpappel,Populus tremula
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_heute,Zitterpappel,Populus tremula
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Zitterpappel,Populus tremula
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_maessKW,Zitterpappel,Populus tremula
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_maessKW,Zitterpappel,Populus tremula
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Zitterpappel,Populus tremula
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_starkKW,Zitterpappel,Populus tremula
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_starkKW,Zitterpappel,Populus tremula
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_starkKW,Zitterpappel,Populus tremula
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_heute,Kirschbaum,Prunus avium
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_heute,Kirschbaum,Prunus avium
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Kirschbaum,Prunus avium
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_maessKW,Kirschbaum,Prunus avium
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_maessKW,Kirschbaum,Prunus avium
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Kirschbaum,Prunus avium
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_starkKW,Kirschbaum,Prunus avium
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_starkKW,Kirschbaum,Prunus avium
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_starkKW,Kirschbaum,Prunus avium
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_heute,Salweide,Salix caprea
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_heute,Salweide,Salix caprea
2690998,1293999,7a(10a),7a,7a,50,20,20,weitere_heute,Salweide,Salix caprea
2690998,1293999,7a(10a),7a,7a,50,20,20,dom_maessKW,Salweide,Salix caprea
2690998,1293999,7a(10a),7a,7a,50,20,20,wichtBeiGem_maessKW,Salweide,Salix caprea
